year	month	area_this_epoch	area_next_epoch
d	d	d	d
2010	11	ION	ION
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	11	CEN	CEN
2010	1	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	4	CEN	CEN
2010	1	TYR	TYR
2010	4	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	9	TYR	TYR
2010	11	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	1	TYR	TYR
2010	4	TYR	TYR
2010	5	TYR	TYR
2010	1	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	9	TYR	TYR
2010	11	TYR	TYR
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	5	ADR	ADR
2010	9	ADR	ADR
2010	11	ADR	ADR
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ADR
2010	9	ADR	ADR
2010	11	ADR	ADR
2010	4	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ADR
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	7	SLE	SLE
2010	11	SLE	SLE
2010	1	CEN	CEN
2010	4	CEN	SLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	SLE	SLE
2010	11	NLE	NLE
2010	1	CEN	CEN
2010	1	TYR	TYR
2010	4	TYR	TYR
2010	1	TYR	TYR
2010	4	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	9	TYR	TYR
2010	11	TYR	TYR
2010	4	TYR	TYR
2010	5	TYR	NWE
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	7	ADR	ADR
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	7	ADR	ADR
2010	9	ADR	ADR
2010	1	ADR	ADR
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	1	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	1	CEN	CEN
2010	5	ION	ION
2010	11	SLE	SLE
2010	1	ION	ION
2010	4	ION	ION
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	5	ION	ION
2010	7	ION	ION
2010	9	ION	ION
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	11	ADR	ADR
2010	7	ADR	ADR
2010	9	ADR	ADR
2010	1	ADR	ADR
2010	9	ADR	ADR
2010	11	ADR	ADR
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	11	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	11	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	11	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	SLE	SLE
2010	11	SLE	SLE
2010	1	CEN	ION
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	SLE	SLE
2010	9	SLE	SLE
2010	1	ION	ION
2010	4	CEN	CEN
2010	5	CEN	SLE
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	7	CEN	SLE
2010	9	SLE	SLE
2010	11	NLE	AEG
2010	1	ION	ION
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	11	ADR	ADR
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	5	ADR	ADR
2010	7	ION	ION
2010	9	ION	ION
2010	11	ION	ION
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	11	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	ION
2010	9	CEN	SLE
2010	11	SLE	NLE
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	11	CEN	CEN
2010	1	ION	CEN
2010	4	CEN	ION
2010	5	ION	ION
2010	7	ION	ION
2010	9	ION	ION
2010	11	ION	ION
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	11	SLE	SLE
2010	4	ION	ION
2010	5	ION	ION
2010	11	ION	ION
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	7	CEN	CEN
2010	1	ION	ION
2010	4	ION	ION
2010	5	CEN	SLE
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ADR
2010	9	ADR	ADR
2010	11	ADR	ADR
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ION
2010	9	ION	ION
2010	11	ION	ION
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	11	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	SLE	SLE
2010	1	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	SLE
2010	7	SLE	NLE
2010	9	SLE	SLE
2010	11	SLE	SLE
2010	1	CEN	SLE
2010	1	CEN	SLE
2010	4	SLE	NLE
2010	5	NLE	SLE
2010	7	SLE	SLE
2010	1	ION	ION
2010	4	CEN	CEN
2010	1	ION	ION
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	11	ION	ION
2010	1	ION	ION
2010	5	ION	ION
2010	7	ION	ION
2010	9	ION	ION
2010	11	ION	ION
2010	9	ION	ION
2010	11	ION	ION
2010	1	ADR	ADR
2010	4	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ADR
2010	9	ADR	ADR
2010	11	ADR	ADR
2010	11	ADR	ADR
2010	7	ION	ION
2010	9	ION	ION
2010	1	ADR	ADR
2010	1	CEN	CEN
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	11	CEN	CEN
2010	1	CEN	CEN
2010	4	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	9	CEN	CEN
2010	11	CEN	CEN
2010	1	CEN	SLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	11	SLE	SLE
2010	5	SLE	SLE
2010	1	CEN	SLE
2010	4	SLE	SLE
2010	1	CEN	CEN
2010	4	CEN	SLE
2010	5	SLE	NLE
2010	7	SLE	SLE
2010	9	SLE	CEN
2010	11	CEN	SLE
2010	1	ION	ION
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	7	ION	ION
2010	9	ION	ION
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	1	ION	ION
2010	1	CEN	SLE
2010	4	SLE	SLE
2010	5	NLE	AEG
2010	7	AEG	ION
2010	11	CEN	CEN
2010	1	CEN	SLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	1	CEN	ION
2010	4	ION	CEN
2010	5	SLE	SLE
2010	9	NLE	SLE
2010	11	SLE	SLE
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	7	ION	ION
2010	9	ION	ION
2010	11	ION	ION
2010	1	ION	ION
2010	1	ION	ION
2010	1	CEN	SLE
2010	4	CEN	SLE
2010	5	SLE	SLE
2010	9	SLE	SLE
2010	11	SLE	SLE
2010	1	CEN	SLE
2010	4	SLE	NLE
2010	9	SLE	CEN
2010	7	AEG	AEG
2010	1	CEN	SLE
2010	1	ION	ION
2010	4	ION	ION
2010	5	ION	ION
2010	7	ION	ION
2010	9	ION	ION
2010	11	ADR	ADR
2010	1	SLE	SLE
2010	4	SLE	NLE
2010	5	NLE	SLE
2010	7	NLE	SLE
2010	1	SLE	SLE
2010	1	CEN	SLE
2010	7	CEN	SLE
2010	1	AEG	AEG
2010	4	CEN	ION
2010	5	ION	CEN
2010	7	CEN	CEN
2010	9	SLE	SLE
2010	11	SLE	SLE
2010	4	CEN	ION
2010	5	ION	ION
2010	4	AEG	AEG
2010	5	ION	ION
2010	7	CEN	SLE
2010	1	SLE	SLE
2010	4	NLE	NLE
2010	5	SLE	NLE
2010	7	SLE	SLE
2010	1	SLE	SLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	1	AEG	ION
2010	1	AEG	ION
2010	1	SLE	SLE
2010	1	SLE	SLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	1	AEG	AEG
2010	1	AEG	AEG
2010	1	AEG	AEG
2010	1	AEG	AEG
2010	1	AEG	AEG
2010	4	AEG	AEG
2010	5	AEG	AEG
2010	9	AEG	AEG
2010	1	SLE	SLE
2010	4	NLE	NLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	SLE	NLE
2010	1	SLE	SLE
2010	4	NLE	NLE
2010	5	NLE	NLE
2010	7	NLE	NLE
2010	9	NLE	NLE
2010	11	NLE	NLE
2010	1	SLE	SLE
2010	4	NLE	NLE
2010	5	NLE	NLE
2010	7	NLE	NLE
2010	9	NLE	NLE
2010	11	NLE	NLE
2010	1	AEG	AEG
2010	4	AEG	AEG
2010	9	ION	ION
2010	1	AEG	AEG
2010	1	AEG	AEG
2010	5	AEG	AEG
2010	7	AEG	AEG
2010	9	AEG	AEG
2010	1	SLE	SLE
2010	1	SLE	SLE
2010	1	SLE	SLE
2010	1	NLE	SLE
2010	4	NLE	NLE
2010	5	NLE	NLE
2010	7	NLE	NLE
2010	9	NLE	NLE
2010	11	NLE	NLE
2010	1	AEG	AEG
2010	9	CEN	CEN
2010	1	AEG	AEG
2010	4	AEG	AEG
2010	5	AEG	AEG
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	7	NLE	NLE
2010	9	NLE	NLE
2010	11	NLE	NLE
2010	7	SLE	NLE
2010	9	NLE	NLE
2010	11	NLE	SLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	SLE	NLE
2010	1	SLE	NLE
2010	7	NLE	SLE
2010	11	NLE	SLE
2010	1	SLE	SLE
2010	4	NLE	SLE
2010	5	NLE	NLE
2010	7	SLE	NLE
2010	9	NLE	NLE
2010	11	NLE	NLE
2010	1	NLE	SLE
2010	4	NLE	SLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	NLE	NLE
2010	11	SLE	SLE
2010	9	SLE	SLE
2010	11	SLE	SLE
2010	1	SLE	SLE
2010	1	SLE	NLE
2010	4	NLE	NLE
2010	9	SLE	SLE
2010	11	SLE	NLE
2010	1	NLE	SLE
2010	4	NLE	SLE
2010	7	SLE	SLE
2010	9	NLE	SLE
2010	1	NLE	NLE
2010	4	NLE	SLE
2010	4	AEG	AEG
2010	5	ION	ION
2010	7	ION	CEN
2010	9	CEN	SLE
2010	11	SLE	SLE
2010	4	AEG	AEG
2010	11	ION	ION
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	9	AEG	AEG
2010	11	AEG	AEG
2010	1	SLE	NLE
2010	4	NLE	NLE
2010	5	NLE	NLE
2010	1	SLE	NLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	SLE	SLE
2010	1	NLE	SLE
2010	4	SLE	SLE
2010	7	NLE	CEN
2010	9	SLE	SLE
2010	11	NLE	NLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	SLE	SLE
2010	11	SLE	SLE
2010	1	SLE	SLE
2010	1	NLE	NLE
2010	4	NLE	NLE
2010	4	SLE	SLE
2010	5	SLE	NLE
2010	7	SLE	SLE
2010	9	SLE	AEG
2010	1	NLE	NLE
2010	4	NLE	NLE
2010	5	NLE	NLE
2010	7	NLE	NLE
2010	9	NLE	NLE
2010	11	NLE	NLE
2010	1	NLE	AEG
2010	4	CEN	SLE
2010	1	SLE	SLE
2010	4	SLE	NLE
2010	5	NLE	NLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	11	SLE	SLE
2010	1	NLE	NLE
2010	7	NLE	NLE
2010	9	SLE	SLE
2010	1	NLE	NLE
2010	4	NLE	NLE
2010	5	NLE	NLE
2010	1	NLE	NLE
2010	1	SLE	NLE
2010	4	SLE	NLE
2010	4	SLE	SLE
2010	5	SLE	NLE
2010	7	NLE	NLE
2010	9	NLE	SLE
2010	1	SLE	NLE
2010	4	NLE	NLE
2010	1	NLE	NLE
2010	4	NLE	NLE
2010	5	NLE	SLE
2010	7	SLE	NLE
2010	9	NLE	SLE
2010	11	NLE	NLE
2010	1	SLE	SLE
2010	1	SLE	NLE
2010	7	NLE	SLE
2010	9	SLE	SLE
2010	11	SLE	NLE
2010	1	SLE	SLE
2010	4	SLE	SLE
2010	1	NLE	NLE
2010	4	NLE	NLE
2010	5	SLE	SLE
2010	7	SLE	SLE
2010	9	SLE	SLE
2010	11	SLE	SLE
2010	1	NLE	NLE
2010	1	SLE	NLE
2010	4	NLE	NLE
2010	4	NLE	NLE
2010	1	NLE	NLE
2010	4	SLE	SLE
2010	1	NLE	NLE
2010	4	AEG	AEG
2010	1	NLE	NLE
2010	3	ALB	ALB
2010	12	SWE	SWE
2010	3	ALB	ALB
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	10	NWE	NWE
2010	12	NWE	NWE
2010	10	NWE	NWE
2010	12	NWE	NWE
2010	3	ALB	ALB
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	12	CEN	CEN
2010	3	ALB	ALB
2010	5	ALB	ALB
2010	10	ALB	SWE
2010	12	SWE	SWE
2010	10	SWE	SWE
2010	12	SWE	NWE
2010	3	ALB	ALB
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	7	NWE	NWE
2010	8	NWE	NWE
2010	3	ALB	NWE
2010	5	SWE	SWE
2010	7	SWE	SWE
2010	8	NWE	NWE
2010	10	NWE	NWE
2010	12	SWE	SWE
2010	3	ALB	NWE
2010	5	NWE	NWE
2010	7	SWE	NWE
2010	12	NWE	NWE
2010	3	ALB	ALB
2010	5	ALB	SWE
2010	7	SWE	SWE
2010	8	SWE	SWE
2010	10	NWE	SWE
2010	12	SWE	SWE
2010	5	SWE	SWE
2010	7	SWE	SWE
2010	8	SWE	SWE
2010	3	SWE	SWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	8	NWE	NWE
2010	10	NWE	NWE
2010	3	SWE	NWE
2010	5	SWE	SWE
2010	7	SWE	CEN
2010	8	CEN	TYR
2010	10	TYR	CEN
2010	12	SWE	SWE
2010	3	NWE	NWE
2010	5	NWE	SWE
2010	7	NWE	NWE
2010	8	NWE	SWE
2010	3	SWE	SWE
2010	3	SWE	SWE
2010	5	SWE	SWE
2010	7	SWE	SWE
2010	8	SWE	TYR
2010	3	NWE	NWE
2010	5	SWE	SWE
2010	7	NWE	NWE
2010	8	NWE	SWE
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	12	NWE	NWE
2010	3	SWE	SWE
2010	5	SWE	SWE
2010	7	SWE	SWE
2010	8	SWE	SWE
2010	10	SWE	SWE
2010	12	SWE	SWE
2010	3	SWE	SWE
2010	5	SWE	SWE
2010	7	SWE	SWE
2010	8	SWE	SWE
2010	10	NWE	NWE
2010	3	NWE	SWE
2010	5	SWE	NWE
2010	8	NWE	SWE
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	NWE	NWE
2010	5	NWE	SWE
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	SWE	SWE
2010	5	SWE	SWE
2010	7	SWE	NWE
2010	8	SWE	SWE
2010	10	SWE	SWE
2010	12	SWE	SWE
2010	3	SWE	NWE
2010	5	SWE	SWE
2010	7	SWE	SWE
2010	8	SWE	SWE
2010	10	TYR	CEN
2010	12	CEN	CEN
2010	3	NWE	NWE
2010	5	NWE	SWE
2010	7	NWE	NWE
2010	10	NWE	NWE
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	3	SWE	SWE
2010	5	SWE	SWE
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	SWE	SWE
2010	5	NWE	SWE
2010	7	NWE	NWE
2010	8	SWE	NWE
2010	10	SWE	SWE
2010	7	SWE	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	NWE	SWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	7	NWE	NWE
2010	12	CEN	ION
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	8	SWE	CEN
2010	12	NWE	NWE
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	8	SWE	CEN
2010	12	CEN	CEN
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	3	NWE	NWE
2010	3	SWE	SWE
2010	5	SWE	SWE
2010	7	NWE	NWE
2010	5	SWE	SWE
2010	3	SWE	SWE
2010	5	SWE	SWE
2010	8	SWE	SWE
2010	10	SWE	SWE
2010	3	SWE	SWE
2010	3	NWE	SWE
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	5	NWE	NWE
2010	8	NWE	NWE
2010	10	NWE	SWE
2010	3	NWE	SWE
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	3	NWE	NWE
2010	3	SWE	SWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	5	TYR	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	SWE	SWE
2010	5	NWE	TYR
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	SLE
2010	12	SLE	SLE
2010	7	TYR	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	SWE	SWE
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	NWE	NWE
2010	5	NWE	SWE
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	8	NWE	NWE
2010	10	NWE	NWE
2010	3	NWE	NWE
2010	12	SWE	TYR
2010	3	NWE	NWE
2010	3	SWE	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	10	NWE	NWE
2010	3	SWE	SWE
2010	5	TYR	CEN
2010	8	TYR	CEN
2010	10	CEN	ION
2010	12	ION	ION
2010	3	SWE	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	10	TYR	TYR
2010	3	NWE	SWE
2010	7	NWE	NWE
2010	12	ION	CEN
2010	3	NWE	NWE
2010	3	NWE	NWE
2010	3	NWE	NWE
2010	3	SWE	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	NWE
2010	3	SWE	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	SWE	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	NWE	SWE
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	12	SWE	NWE
2010	5	NWE	NWE
2010	8	NWE	NWE
2010	10	NWE	NWE
2010	12	NWE	NWE
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	10	NWE	NWE
2010	12	NWE	NWE
2010	3	NWE	NWE
2010	8	SWE	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	SWE	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	5	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	NWE
2010	3	SWE	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	NWE	NWE
2010	3	NWE	NWE
2010	5	NWE	NWE
2010	3	NWE	NWE
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	10	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	SWE	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	10	TYR	NWE
2010	12	NWE	NWE
2010	3	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	NWE
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	NWE
2010	12	NWE	NWE
2010	10	TYR	NWE
2010	3	TYR	NWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	5	NWE	NWE
2010	7	NWE	NWE
2010	3	TYR	NWE
2010	3	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	7	TYR	TYR
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	TYR	CEN
2010	5	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	NWE
2010	12	NWE	NWE
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	10	TYR	TYR
2010	12	NWE	NWE
2010	12	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	TYR	NWE
2010	5	NWE	NWE
2010	3	TYR	TYR
2010	3	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	12	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	5	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	NWE
2010	7	NWE	NWE
2010	8	NWE	SWE
2010	12	NWE	NWE
2010	12	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	NWE	TYR
2010	8	TYR	NWE
2010	10	NWE	NWE
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	SLE
2010	10	SLE	SLE
2010	12	SLE	SLE
2010	5	ION	ION
2010	7	ION	CEN
2010	8	CEN	CEN
2010	12	CEN	CEN
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	12	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	8	NWE	SWE
2010	12	SWE	SWE
2010	8	NWE	NWE
2010	10	NWE	TYR
2010	3	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ION
2010	8	ION	ION
2010	12	ION	ION
2010	3	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ION
2010	8	ION	ION
2010	10	ION	CEN
2010	12	ION	ION
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	10	SLE	SLE
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	5	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	ION
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	CEN	ION
2010	5	ION	ION
2010	7	ION	ION
2010	8	ION	CEN
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	7	TYR	TYR
2010	8	TYR	TYR
2010	10	TYR	TYR
2010	12	TYR	NWE
2010	7	TYR	TYR
2010	8	TYR	SWE
2010	10	CEN	CEN
2010	12	CEN	CEN
2010	3	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ADR
2010	8	ADR	ADR
2010	3	ADR	ADR
2010	8	ADR	ADR
2010	12	ADR	ADR
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	SLE	SLE
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	CEN	CEN
2010	10	CEN	CEN
2010	3	CEN	CEN
2010	3	CEN	ION
2010	5	ION	CEN
2010	7	CEN	SLE
2010	8	SLE	SLE
2010	10	SLE	SLE
2010	7	ION	ION
2010	8	ION	ION
2010	10	ION	ION
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	10	TYR	TYR
2010	12	SWE	TYR
2010	3	TYR	TYR
2010	5	TYR	TYR
2010	8	TYR	TYR
2010	3	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ADR
2010	7	ADR	ADR
2010	3	ADR	ADR
2010	3	ADR	ADR
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	8	ION	CEN
2010	10	CEN	SLE
2010	12	SLE	SLE
2010	3	CEN	CEN
2010	5	CEN	CEN
2010	7	CEN	CEN
2010	5	CEN	CEN
2010	3	CEN	CEN
2010	3	CEN	CEN
2010	5	CEN	SLE
2010	7	SLE	SLE
2010	8	NLE	SLE
2010	3	CEN	ION
2010	5	CEN	CEN
2010	8	ION	SLE
2010	12	NLE	NLE
2010	3	ION	ION
2010	5	ION	ION
2010	7	ION	ION
2010	8	ION	ION
2010	10	ION	SLE
2010	12	SLE	SLE
2010	3	ADR	ADR
2010	5	ADR	ADR
2010	7	ADR	ADR
