supp	conf	cove	year	month	area_this_epoch	lonm_this_epoch	latm_this_epoch	area_next_epoch	lonm_next_epoch	latm_next_epoch
0.002230	0.171308	0.013017	2009	99	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.010650	0.818182	0.013017	2009	99	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000021	0.002976	0.006895	2009	99	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000650	0.094246	0.006895	2009	99	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000752	0.109127	0.006895	2009	99	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.004549	0.659722	0.006895	2009	99	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000923	0.133929	0.006895	2009	99	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000554	0.062164	0.008913	2009	99	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000424	0.047583	0.008913	2009	99	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000356	0.039908	0.008913	2009	99	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.007579	0.850345	0.008913	2009	99	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000506	1.000000	0.000506	2010	1	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000363	0.757143	0.000479	2010	1	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000021	0.042857	0.000479	2010	1	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000075	0.157143	0.000479	2010	1	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000021	0.042857	0.000479	2010	1	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000068	0.526316	0.000130	2010	1	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000062	0.473684	0.000130	2010	1	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001628	0.840989	0.001936	2010	1	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000021	0.010601	0.001936	2010	1	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000287	0.148410	0.001936	2010	1	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.009615	0.000711	2010	1	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000075	0.105769	0.000711	2010	1	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000622	0.875000	0.000711	2010	1	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000007	0.009615	0.000711	2010	1	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000082	0.102564	0.000800	2010	1	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000527	0.658120	0.000800	2010	1	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000192	0.239316	0.000800	2010	1	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000705	0.804688	0.000876	2010	1	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000123	0.140625	0.000876	2010	1	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000048	0.054688	0.000876	2010	1	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000321	0.254054	0.001265	2010	1	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000944	0.745946	0.001265	2010	1	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000082	0.121212	0.000677	2010	1	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000041	0.060606	0.000677	2010	1	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000431	0.636364	0.000677	2010	1	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000123	0.181818	0.000677	2010	1	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000041	0.041379	0.000992	2010	1	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000055	0.055172	0.000992	2010	1	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000896	0.903448	0.000992	2010	1	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000445	1.000000	0.000445	2010	10	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000253	0.880952	0.000287	2010	10	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000014	0.047619	0.000287	2010	10	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000021	0.071429	0.000287	2010	10	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000041	0.315789	0.000130	2010	10	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000089	0.684211	0.000130	2010	10	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.002011	0.885542	0.002271	2010	10	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000068	0.030120	0.002271	2010	10	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000178	0.078313	0.002271	2010	10	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000014	0.006024	0.002271	2010	10	CEN	-2.555600	36.178800	TYR	28.656000	33.044300
0.000027	0.039604	0.000691	2010	10	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000014	0.019802	0.000691	2010	10	ION	-2.555600	36.178800	AEG	25.031300	37.882500
0.000068	0.099010	0.000691	2010	10	ION	-2.555600	36.178800	CEN	25.031300	37.882500
0.000575	0.831683	0.000691	2010	10	ION	-2.555600	36.178800	ION	25.031300	37.882500
0.000007	0.009901	0.000691	2010	10	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000034	0.061728	0.000554	2010	10	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000376	0.679012	0.000554	2010	10	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000144	0.259259	0.000554	2010	10	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000766	0.788732	0.000971	2010	10	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000164	0.169014	0.000971	2010	10	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000041	0.042254	0.000971	2010	10	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000055	0.036199	0.001512	2010	10	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000014	0.009050	0.001512	2010	10	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.000205	0.135747	0.001512	2010	10	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001238	0.819005	0.001512	2010	10	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000007	0.007463	0.000917	2010	10	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000157	0.171642	0.000917	2010	10	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000075	0.082090	0.000917	2010	10	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000581	0.634328	0.000917	2010	10	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000096	0.104478	0.000917	2010	10	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000068	0.070922	0.000964	2010	10	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000116	0.120567	0.000964	2010	10	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000021	0.021277	0.000964	2010	10	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000759	0.787234	0.000964	2010	10	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000390	1.000000	0.000390	2010	11	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000246	0.972973	0.000253	2010	11	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000007	0.027027	0.000253	2010	11	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000034	0.555556	0.000062	2010	11	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000027	0.444444	0.000062	2010	11	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001430	0.863636	0.001655	2010	11	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000068	0.041322	0.001655	2010	11	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000157	0.095041	0.001655	2010	11	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000021	0.042254	0.000486	2010	11	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000068	0.140845	0.000486	2010	11	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000383	0.788732	0.000486	2010	11	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000014	0.028169	0.000486	2010	11	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000021	0.047619	0.000431	2010	11	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000315	0.730159	0.000431	2010	11	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000096	0.222222	0.000431	2010	11	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000007	0.011364	0.000602	2010	11	NWE	31.774200	35.347200	CEN	28.656000	33.044300
0.000492	0.818182	0.000602	2010	11	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000075	0.125000	0.000602	2010	11	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000027	0.045455	0.000602	2010	11	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000034	0.029762	0.001149	2010	11	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000205	0.178571	0.001149	2010	11	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000910	0.791667	0.001149	2010	11	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000089	0.183099	0.000486	2010	11	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000021	0.042254	0.000486	2010	11	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000308	0.633803	0.000486	2010	11	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000068	0.140845	0.000486	2010	11	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000034	0.054348	0.000629	2010	11	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000075	0.119565	0.000629	2010	11	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000007	0.010870	0.000629	2010	11	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000513	0.815217	0.000629	2010	11	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000506	0.986667	0.000513	2010	12	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.013333	0.000513	2010	12	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000390	0.950000	0.000410	2010	12	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000014	0.033333	0.000410	2010	12	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000007	0.016667	0.000410	2010	12	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000041	0.500000	0.000082	2010	12	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000007	0.083333	0.000082	2010	12	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000034	0.416667	0.000082	2010	12	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001813	0.866013	0.002093	2010	12	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000109	0.052288	0.002093	2010	12	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000171	0.081699	0.002093	2010	12	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000014	0.019608	0.000698	2010	12	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000007	0.009804	0.000698	2010	12	ION	-2.555600	36.178800	AEG	25.031300	37.882500
0.000164	0.235294	0.000698	2010	12	ION	-2.555600	36.178800	CEN	25.031300	37.882500
0.000513	0.735294	0.000698	2010	12	ION	-2.555600	36.178800	ION	25.031300	37.882500
0.000109	0.125984	0.000869	2010	12	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000561	0.645669	0.000869	2010	12	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000198	0.228346	0.000869	2010	12	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000807	0.848921	0.000951	2010	12	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000130	0.136691	0.000951	2010	12	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000014	0.014388	0.000951	2010	12	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000055	0.042105	0.001300	2010	12	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000246	0.189474	0.001300	2010	12	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000999	0.768421	0.001300	2010	12	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000034	0.040650	0.000841	2010	12	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000055	0.065041	0.000841	2010	12	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000062	0.073171	0.000841	2010	12	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000575	0.682927	0.000841	2010	12	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000116	0.138211	0.000841	2010	12	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000055	0.056338	0.000971	2010	12	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000068	0.070423	0.000971	2010	12	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000034	0.035211	0.000971	2010	12	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000814	0.838028	0.000971	2010	12	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000137	1.000000	0.000137	2010	2	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000082	0.800000	0.000103	2010	2	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000007	0.066667	0.000103	2010	2	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000014	0.133333	0.000103	2010	2	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000458	0.827160	0.000554	2010	2	CEN	25.031300	37.882500	CEN	25.031300	37.882500
0.000007	0.012346	0.000554	2010	2	CEN	25.031300	37.882500	ION	25.031300	37.882500
0.000082	0.148148	0.000554	2010	2	CEN	25.031300	37.882500	SLE	28.656000	33.044300
0.000007	0.012346	0.000554	2010	2	CEN	25.031300	37.882500	TYR	28.656000	33.044300
0.000034	0.166667	0.000205	2010	2	ION	25.031300	37.882500	CEN	28.656000	33.044300
0.000171	0.833333	0.000205	2010	2	ION	25.031300	37.882500	ION	28.656000	33.044300
0.000027	0.160000	0.000171	2010	2	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000130	0.760000	0.000171	2010	2	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000014	0.080000	0.000171	2010	2	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000267	0.951219	0.000280	2010	2	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000007	0.024390	0.000280	2010	2	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000007	0.024390	0.000280	2010	2	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000048	0.102941	0.000465	2010	2	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000417	0.897059	0.000465	2010	2	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000007	0.062500	0.000109	2010	2	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000007	0.062500	0.000109	2010	2	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000089	0.812500	0.000109	2010	2	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000007	0.062500	0.000109	2010	2	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000007	0.021739	0.000315	2010	2	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000007	0.021739	0.000315	2010	2	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000301	0.956522	0.000315	2010	2	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000506	0.986667	0.000513	2010	3	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.013333	0.000513	2010	3	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000321	0.870370	0.000369	2010	3	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000007	0.018519	0.000369	2010	3	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000034	0.092593	0.000369	2010	3	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000007	0.018519	0.000369	2010	3	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000055	0.727273	0.000075	2010	3	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000021	0.272727	0.000075	2010	3	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.001395	0.868085	0.001607	2010	3	CEN	-2.555600	36.178800	CEN	-2.555600	36.178800
0.000055	0.034043	0.001607	2010	3	CEN	-2.555600	36.178800	ION	-2.555600	36.178800
0.000150	0.093617	0.001607	2010	3	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.004255	0.001607	2010	3	CEN	-2.555600	36.178800	TYR	28.656000	33.044300
0.000014	0.022727	0.000602	2010	3	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000109	0.181818	0.000602	2010	3	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000479	0.795455	0.000602	2010	3	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000041	0.060000	0.000684	2010	3	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000014	0.020000	0.000684	2010	3	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000472	0.690000	0.000684	2010	3	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000157	0.230000	0.000684	2010	3	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000595	0.852941	0.000698	2010	3	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000103	0.147059	0.000698	2010	3	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000007	0.005587	0.001224	2010	3	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000144	0.117318	0.001224	2010	3	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001074	0.877095	0.001224	2010	3	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000021	0.040000	0.000513	2010	3	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000075	0.146667	0.000513	2010	3	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000321	0.626667	0.000513	2010	3	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000096	0.186667	0.000513	2010	3	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000075	0.094017	0.000800	2010	3	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000041	0.051282	0.000800	2010	3	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000684	0.854701	0.000800	2010	3	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000315	0.958333	0.000328	2010	4	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000014	0.041667	0.000328	2010	4	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000212	0.939394	0.000226	2010	4	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000007	0.030303	0.000226	2010	4	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000007	0.030303	0.000226	2010	4	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000048	0.777778	0.000062	2010	4	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000014	0.222222	0.000062	2010	4	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.001149	0.861538	0.001334	2010	4	CEN	-2.555600	36.178800	CEN	-2.555600	36.178800
0.000075	0.056410	0.001334	2010	4	CEN	-2.555600	36.178800	ION	-2.555600	36.178800
0.000103	0.076923	0.001334	2010	4	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.005128	0.001334	2010	4	CEN	-2.555600	36.178800	TYR	28.656000	33.044300
0.000007	0.016949	0.000404	2010	4	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000055	0.135593	0.000404	2010	4	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000342	0.847458	0.000404	2010	4	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000274	0.701754	0.000390	2010	4	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000116	0.298246	0.000390	2010	4	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000438	0.842105	0.000520	2010	4	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000068	0.131579	0.000520	2010	4	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000014	0.026316	0.000520	2010	4	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000062	0.077586	0.000793	2010	4	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000732	0.922414	0.000793	2010	4	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000007	0.019608	0.000349	2010	4	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000034	0.098039	0.000349	2010	4	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000239	0.686275	0.000349	2010	4	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000068	0.196078	0.000349	2010	4	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000034	0.057471	0.000595	2010	4	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000027	0.045977	0.000595	2010	4	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000014	0.022989	0.000595	2010	4	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000520	0.873563	0.000595	2010	4	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000451	0.985075	0.000458	2010	5	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.014925	0.000458	2010	5	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000226	0.785714	0.000287	2010	5	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000034	0.119048	0.000287	2010	5	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000007	0.023810	0.000287	2010	5	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000021	0.071429	0.000287	2010	5	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000021	0.300000	0.000068	2010	5	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000048	0.700000	0.000068	2010	5	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001560	0.901186	0.001731	2010	5	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000055	0.031621	0.001731	2010	5	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000116	0.067194	0.001731	2010	5	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.010309	0.000663	2010	5	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000116	0.175258	0.000663	2010	5	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000527	0.793814	0.000663	2010	5	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000014	0.020619	0.000663	2010	5	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000014	0.024390	0.000561	2010	5	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000390	0.695122	0.000561	2010	5	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000157	0.280488	0.000561	2010	5	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000527	0.706422	0.000746	2010	5	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000178	0.238532	0.000746	2010	5	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000041	0.055046	0.000746	2010	5	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000007	0.005556	0.001231	2010	5	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000144	0.116667	0.001231	2010	5	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001081	0.877778	0.001231	2010	5	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000041	0.073171	0.000561	2010	5	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000055	0.097561	0.000561	2010	5	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000376	0.670732	0.000561	2010	5	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000089	0.158537	0.000561	2010	5	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000082	0.098361	0.000834	2010	5	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000048	0.057377	0.000834	2010	5	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000021	0.024590	0.000834	2010	5	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000684	0.819672	0.000834	2010	5	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000260	0.775510	0.000335	2010	6	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000075	0.224490	0.000335	2010	6	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000192	0.777778	0.000246	2010	6	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000027	0.111111	0.000246	2010	6	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000007	0.027778	0.000246	2010	6	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000021	0.083333	0.000246	2010	6	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000027	0.400000	0.000068	2010	6	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000021	0.300000	0.000068	2010	6	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000021	0.300000	0.000068	2010	6	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001135	0.922222	0.001231	2010	6	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000027	0.022222	0.001231	2010	6	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000068	0.055556	0.001231	2010	6	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000109	0.231884	0.000472	2010	6	ION	-2.555600	36.178800	CEN	28.656000	33.044300
0.000363	0.768116	0.000472	2010	6	ION	-2.555600	36.178800	ION	28.656000	33.044300
0.000007	0.017857	0.000383	2010	6	NLE	31.774200	35.347200	CEN	28.656000	33.044300
0.000226	0.589286	0.000383	2010	6	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000150	0.392857	0.000383	2010	6	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000458	0.788235	0.000581	2010	6	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000109	0.188235	0.000581	2010	6	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000014	0.023529	0.000581	2010	6	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000007	0.006849	0.000999	2010	6	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000068	0.068493	0.000999	2010	6	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000923	0.924658	0.000999	2010	6	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000034	0.081967	0.000417	2010	6	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000055	0.131148	0.000417	2010	6	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000280	0.672131	0.000417	2010	6	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000048	0.114754	0.000417	2010	6	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000027	0.045455	0.000602	2010	6	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000062	0.102273	0.000602	2010	6	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000014	0.022727	0.000602	2010	6	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000499	0.829545	0.000602	2010	6	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000417	0.859155	0.000486	2010	7	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000068	0.140845	0.000486	2010	7	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000253	0.770833	0.000328	2010	7	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000041	0.125000	0.000328	2010	7	AEG	25.031300	37.882500	CEN	25.031300	37.882500
